2024-11-24T04:00:59.087431,Department Of Government Efficiency,DOGE,0x1121AcC14c63f3C872BFcA497d10926A6098AAc5,ethereum,uniswap,0.2217,-13.49,7578118.72,6466312.33,0x308C6fbD6a14881Af333649f17f2FdE9cd75e2a6,1724119115000.0,No Pattern,Buy
2024-11-24T04:00:59.087431,Department Of Government Efficiency,DOGE,0x1121AcC14c63f3C872BFcA497d10926A6098AAc5,ethereum,uniswap,0.2233,-13.35,1721041.77,1909954.03,0x60B0dAd2d7D65b7D6eFc0B746687020cCeF0a233,1724128943000.0,No Pattern,Buy
2024-11-24T04:00:59.087431,Department Of Government Efficiency,DOGE,0x81FcC294d91bd8FFC8a822d7df0e2fD2f8526c39,ethereum,uniswap,0.001627,-23.5,46348.45,137546.02,0x48aA3f93662d84b0534BfF80019BbE82EF94b72b,1724133491000.0,No Pattern,Buy
2024-11-24T04:00:59.087431,DogeElonTrumpPepeMaga,DOGE,0x5c57de207E5075FE3b6cbba74c4B0B4B520B31Ae,base,uniswap,2237.75,449741.0,11651569.76,474866.27,0xEF9497d98C89F34ae881Cc533805e9e10fc8E995,1732076413000.0,No Pattern,Buy
2024-11-24T04:00:59.087431,Department Of Governm (Wormhole),DOGE,KQijDbNJ6rPCqhtXrfH6gKa5cH3a39At8vHq34nnPbF,solana,raydium,0.2247,-13.22,1275445.35,622990.08,7ESTvPaxJGbfGTZgHtmKEfJxQYjNsKfyTaKK23CZnrLF,1730337395000.0,No Pattern,Buy
2024-11-24T04:00:59.087431,DOGECOIN,DOGE,0x80E3Ee7bAB68fEAea6e01c44df9daa5de53e4818,base,uniswap,0.0008750,41.05,31140.82,129635.2,0x95Dd03e7dF28a7fDbB2e36A5675034937218A6Ae,1714407965000.0,No Pattern,Buy
2024-11-24T04:00:59.087431,Doge,Doge,Hk82ay38uGpYgqjdXXCiATavVQwAMaBNyxsUWbapmKuL,solana,raydium,0.0002859,0.59,6963.1,117596.44,3AuKtCpaLG6ds6knC4w5AaibxYLQamWGNkHNPBJHp5fp,1716681795000.0,No Pattern,Buy
2024-11-24T04:00:59.087431,Department of Gov Efficiency,DOGE,9TY6DUg1VSssYH5tFE95qoq5hnAGFak4w3cn72sJNCoV,solana,orca,0.7722,-23.37,90461.53,213468.37,3rkiPz4yL23s5eK4kfz6TrWZfSYAAvUVBMcvx6cHDZ2j,1730273455000.0,No Pattern,Buy
2024-11-24T04:00:59.087431,Dogecoin,DOGE,0xbA2aE424d960c26247Dd6c32edC70B295c744C43,bsc,pancakeswap,0.4463,4.17,21385250.89,4839150.94,0xce6160bB594fC055c943F59De92ceE30b8c6B32c,1680548375000.0,No Pattern,Buy
2024-11-24T04:00:59.087431,Dogecoin,DOGE,0xbA2aE424d960c26247Dd6c32edC70B295c744C43,bsc,pancakeswap,0.4454,4.12,8760967.63,1343280.27,0x353d328eFbEf48b79a570cBc2fdE20F40e9f2063,1731647297000.0,No Pattern,Buy
2024-11-24T04:00:59.087431,Department of Government Efficiency,DOGE,0x572Cd3d0e7532439eeAa8cF4C129D2264B6e515f,pulsechain,pulsex,0.0007755,-18.89,5939.3,12827.2,0x722A40Dbc6dad4a6d088658461be7fe8b4F2919D,1724367705000.0,No Pattern,Buy
2024-11-24T04:00:59.087431,DogeCoin,DOGE,43DCU6q6YQr9R8ymqoKvuAfGQdn83BcmJooiHoBzrg4B,solana,raydium,0.000008696,-7.96,7793.74,43243.02,Bzd6HtjjBydTqjXpk6oqkx8XzMCsxXoSJwoxiPT1uLKq,1707148695000.0,Steady Growth,Buy
2024-11-24T04:00:59.087431,Department Of Government Efficiency,DOGE,0x1121AcC14c63f3C872BFcA497d10926A6098AAc5,ethereum,uniswap,0.2273,-12.14,35592.59,14828.21,0xD493B1934826EeABB260F55D7f51FDEfa4b0EEd5,1725888311000.0,No Pattern,Buy
2024-11-24T04:00:59.087431,Dogecoin,DOGE,0xbA2aE424d960c26247Dd6c32edC70B295c744C43,bsc,pancakeswap,0.4472,4.53,1400093.92,1860790.59,0xac109C8025F272414fd9e2faA805a583708A017f,1619230059000.0,No Pattern,Buy
2024-11-24T04:00:59.087431,Dogecoin,DOGE,0x4206931337dc273a630d328dA6441786BfaD668f,ethereum,uniswap,0.4477,5.51,1517760.33,6128045.27,0xfCd13EA0B906f2f87229650b8D93A51B2e839EBD,1618960759000.0,No Pattern,Buy
2024-11-24T04:00:59.087431,Department Of Governm (Wormhole),DOGE,B54Fyr1XrWNA5RsRRkovoVFwQwzwBfqaJPLoFR4pMoAX,solana,raydium,0.001543,-33.83,25783.21,17230.65,73x5cdYcoLChnqQqGcUUwtC5UJk9LHursh9KVxNuAoZd,1724153988000.0,No Pattern,Buy
